DT_REFER;DENOM_CIA;ESCALA_MOEDA;ORDEM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;763368.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;124995.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;117183.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.08;Outros Resultados Abrangentes;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.08;Outros Resultados Abrangentes;-8841.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;PENŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;0.0000000000
2021-12-31;QUALITY SOFTWARE S.A.;UNIDADE;ŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2;Passivo Total;275948.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2;Passivo Total;345489.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01;Passivo Circulante;113506.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01;Passivo Circulante;146975.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;38363.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;56104.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.01.01;Obrigaes Sociais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.01.01;Obrigaes Sociais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.01.02;Obrigaes Trabalhistas;38363.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.01.02;Obrigaes Trabalhistas;56104.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.02;Fornecedores;9348.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.02;Fornecedores;12818.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.02.01;Fornecedores Nacionais;9348.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.02.01;Fornecedores Nacionais;12818.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03;Obrigaes Fiscais;10004.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03;Obrigaes Fiscais;26211.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;8292.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;23971.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;8292.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;10244.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.01.02;PGNF - Acordo de Transaï Individual;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.01.02;PGNF - Acordo de Transaï Individual;13417.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.01.03;Programa Especial de Regularizaï Tribut©a;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.01.03;Programa Especial de Regularizaï Tribut©a;310.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;1712.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;2240.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04;Emprôimos e Financiamentos;26858.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04;Emprôimos e Financiamentos;25685.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04.01;Emprôimos e Financiamentos;13207.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04.01;Emprôimos e Financiamentos;6618.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;13207.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;6618.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04.02;Deb´ures;11095.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04.02;Deb´ures;14634.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.04.03;Financiamento por Arrendamento;2556.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.04.03;Financiamento por Arrendamento;4433.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05;Outras Obrigaes;28933.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05;Outras Obrigaes;26157.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02;Outros;28933.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02;Outros;26157.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;10230.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;9197.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.04;Outras obrigaes;1611.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.04;Outras obrigaes;3916.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.05;Receitas Diferidas;16307.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.05;Receitas Diferidas;12251.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.05.02.06;Passivos de Arrendamento;785.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.05.02.06;Passivos de Arrendamento;793.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02;Passivo NàCirculante;57711.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02;Passivo NàCirculante;79547.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01;Emprôimos e Financiamentos;49137.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01;Emprôimos e Financiamentos;36004.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01.01;Emprôimos e Financiamentos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01.01;Emprôimos e Financiamentos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01.02;Deb´ures;47354.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01.02;Deb´ures;32859.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.01.03;Financiamento por Arrendamento;1783.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.01.03;Financiamento por Arrendamento;3145.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02;Outras Obrigaes;1038.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02;Outras Obrigaes;657.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;1038.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;657.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;1038.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;657.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.02;Outros;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.02;Outros;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.03;Tributos Diferidos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.03;Tributos Diferidos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04;ProvisWû6736.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04;ProvisWû42486.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;6435.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;6626.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.01.01;ProvisWàFiscais;6435.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.01.01;ProvisWàFiscais;6626.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02;Outras ProvisWû301.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02;Outras ProvisWû35860.0000000000;S
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.04;Passivos de Arrendamento;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.04;Passivos de Arrendamento;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.05;Outros Passivos;301.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.05;Outros Passivos;223.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.06;Obrigaes por aquisiï de investimentos;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.06;Obrigaes por aquisiï de investimentos;12343.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.07;Saldo a pagar (aquisiï participaï de controlada);0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.07;Saldo a pagar (aquisiï participaï de controlada);1515.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.04.02.08;Impostos e contribuies a recolher;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.04.02.08;Impostos e contribuies a recolher;21779.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.06;Lucros e Receitas a Apropriar;800.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.06;Lucros e Receitas a Apropriar;400.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;PENŒTIMO;2.02.06.02;Receitas a Apropriar;800.0000000000
2021-12-31;BRQ SOLUCOES EM INFORMATICA S.A.;MIL;ŒTIMO;2.02.06.02;Receitas a Apropriar;400.0000000000
